0.005141,0.000000,1.000000,1.000000,1.000000
0.005043,0.000000,1.000000,1.000000,1.000000
0.005109,0.000000,1.000000,1.000000,1.000000
0.005084,0.000000,1.000000,1.000000,1.000000
0.005094,0.000000,1.000000,1.000000,1.000000
